0.286600, 0.428742, 0.935860, 0.748379
0.612782, 0.374836, 0.099125, 0.891236
0.071861, 0.760907, 0.241983, 0.054501
0.133482, 0.960437, 0.384840, 0.197358
0.147061, 0.957675, 0.527697, 0.340215
0.477980, 0.271711, 0.670554, 0.483073
0.216152, 0.605265, 0.813411, 0.625930
0.187525, 0.093770, 0.956268, 0.768787
0.150974, 0.907888, 0.119534, 0.911644
0.503170, 0.707818, 0.262391, 0.074909
0.669361, 0.227834, 0.405248, 0.217766
0.164412, 0.835694, 0.548105, 0.360624
0.303188, 0.426632, 0.690962, 0.503481
0.168466, 0.809005, 0.833819, 0.646338
0.750884, 0.457961, 0.976676, 0.789195
0.860741, 0.183956, 0.139942, 0.932052
0.112671, 0.066124, 0.282799, 0.095317
0.447722, 0.759495, 0.425656, 0.238175
0.185958, 0.235909, 0.568513, 0.381032
0.836718, 0.208105, 0.711370, 0.523889
0.052121, 0.140079, 0.854227, 0.666746
0.060930, 0.632276, 0.997085, 0.809603
0.395174, 0.092357, 0.000416, 0.952460
0.203450, 0.662814, 0.143274, 0.115726
0.922552, 0.069458, 0.286131, 0.258583
0.745712, 0.096202, 0.428988, 0.401440
0.009189, 0.193415, 0.571845, 0.544297
0.342625, 0.425220, 0.714702, 0.687154
0.220942, 0.089718, 0.857559, 0.830011
0.008386, 0.106643, 0.020825, 0.972869
0.976141, 0.052324, 0.163682, 0.136134
0.957448, 0.754555, 0.306539, 0.278991
0.290077, 0.700262, 0.449396, 0.421848
0.110132, 0.516623, 0.592253, 0.564705
0.094220, 0.143829, 0.735110, 0.707562
0.206570, 0.526190, 0.877968, 0.850419
0.366378, 0.315695, 0.041233, 0.993277
0.237528, 0.705350, 0.184090, 0.016600
0.860276, 0.943527, 0.326947, 0.159457
0.180054, 0.181015, 0.469804, 0.302315
0.437000, 0.355079, 0.612661, 0.445172
0.699240, 0.876834, 0.755519, 0.588029
0.184980, 0.710439, 0.898376, 0.730886
0.610419, 0.641008, 0.061641, 0.873743
0.796959, 0.218201, 0.204498, 0.037008
0.667429, 0.183968, 0.347355, 0.179866
0.032102, 0.437974, 0.490212, 0.322723
0.020171, 0.715527, 0.633070, 0.465580
0.360562, 0.903857, 0.775927, 0.608437
0.753082, 0.255387, 0.918784, 0.751294
0.897859, 0.012857, 0.082049, 0.894151
0.364965, 0.945890, 0.224906, 0.057417
0.447075, 0.720615, 0.367763, 0.200274
0.110705, 0.166705, 0.510621, 0.343131
0.709205, 0.441742, 0.653478, 0.485988
0.797697, 0.841747, 0.796335, 0.628845
0.697827, 0.112176, 0.939192, 0.771702
0.873980, 0.725703, 0.102457, 0.914559
0.860848, 0.429554, 0.245314, 0.077825
0.665327, 0.508900, 0.388172, 0.220682
0.358837, 0.670636, 0.531029, 0.363539
0.030690, 0.278462, 0.673886, 0.506396
0.300884, 0.316670, 0.816743, 0.649253
0.655882, 0.692403, 0.959600, 0.792110
0.621450, 0.576057, 0.122865, 0.934968
0.919976, 0.342373, 0.265723, 0.098233
0.993820, 0.444748, 0.408580, 0.241090
0.727789, 0.559540, 0.551437, 0.383947
0.693068, 0.955252, 0.694294, 0.526804
0.577573, 0.643215, 0.837151, 0.669661
0.481116, 0.260803, 0.980008, 0.812519
0.998908, 0.611034, 0.003332, 0.955376
0.154693, 0.802411, 0.146189, 0.118641
0.730254, 0.041370, 0.289046, 0.261498
0.482232, 0.710373, 0.431903, 0.404355
0.042255, 0.179232, 0.574761, 0.547212
0.003996, 0.777320, 0.717618, 0.690070
0.922773, 0.045281, 0.860475, 0.832927
0.767440, 0.266428, 0.023740, 0.975784
0.311121, 0.777530, 0.166597, 0.139049
0.603395, 0.097662, 0.309454, 0.281906
0.009084, 0.707703, 0.452312, 0.424764
0.185621, 0.288151, 0.595169, 0.567621
0.804626, 0.491486, 0.738026, 0.710478
0.140010, 0.588386, 0.880883, 0.853335
0.302428, 0.016091, 0.044148, 0.996192
0.014172, 0.072335, 0.187005, 0.019516
0.448470, 0.531022, 0.329863, 0.162373
0.841812, 0.716544, 0.472720, 0.305230
0.968899, 0.085769, 0.615577, 0.448087
0.468714, 0.934521, 0.758434, 0.590944
0.019260, 0.436967, 0.901291, 0.733801
0.711319, 0.124745, 0.064556, 0.876659
0.560653, 0.941602, 0.207414, 0.039924
0.797788, 0.583151, 0.350271, 0.182781
0.635000, 0.660602, 0.493128, 0.325638
0.455387, 0.801599, 0.635985, 0.468495
0.974168, 0.525891, 0.778842, 0.611352
0.627811, 0.166660, 0.921699, 0.754210
0.626678, 0.080534, 0.084965, 0.897067
0.801286, 0.382778, 0.227822, 0.060332
0.698257, 0.166230, 0.370679, 0.203189
0.237017, 0.927036, 0.513536, 0.346046
0.694969, 0.108757, 0.656393, 0.488903
0.066507, 0.577917, 0.799250, 0.631761
0.967572, 0.104953, 0.942108, 0.774618
0.941128, 0.530862, 0.105373, 0.917475
0.499866, 0.328182, 0.248230, 0.080740
0.762126, 0.233100, 0.391087, 0.223597
0.984937, 0.075300, 0.533944, 0.366454
0.133858, 0.827128, 0.676801, 0.509312
0.183998, 0.755992, 0.819659, 0.652169
0.890025, 0.729328, 0.962516, 0.795026
0.829284, 0.357442, 0.125781, 0.937883
0.903366, 0.147515, 0.268638, 0.101148
0.795890, 0.549304, 0.411495, 0.244005
0.426868, 0.877988, 0.554352, 0.386863
0.115083, 0.130474, 0.697210, 0.529720
0.896442, 0.481784, 0.840067, 0.672577
0.821796, 0.097250, 0.982924, 0.815434
0.160521, 0.271479, 0.006247, 0.958291
0.669739, 0.999985, 0.149105, 0.121557
0.340141, 0.751950, 0.291962, 0.264414
0.967595, 0.606126, 0.434819, 0.407271
0.740225, 0.046985, 0.577676, 0.550128
0.525153, 0.687728, 0.720533, 0.692985
0.662443, 0.121982, 0.863390, 0.835842
0.565199, 0.424955, 0.026656, 0.978699
0.464977, 0.730469, 0.169513, 0.141965
0.658655, 0.996720, 0.312370, 0.284822
0.889785, 0.403725, 0.455227, 0.427679
0.063589, 0.243978, 0.598084, 0.570536
0.790257, 0.097960, 0.740941, 0.713393
0.962360, 0.492041, 0.883798, 0.856250
0.717964, 0.946456, 0.047064, 0.999108
0.254417, 0.119723, 0.189921, 0.002439
0.464735, 0.365975, 0.332778, 0.145297
0.015315, 0.770965, 0.475635, 0.288154
0.459743, 0.927022, 0.618492, 0.431011
0.440139, 0.896191, 0.761349, 0.573868
0.619048, 0.835721, 0.904207, 0.716725
0.865881, 0.792800, 0.067472, 0.859582
0.514100, 0.443969, 0.210329, 0.022848
0.957126, 0.362003, 0.353186, 0.165705
0.162315, 0.130409, 0.496043, 0.308562
0.370087, 0.551718, 0.638901, 0.451419
0.267027, 0.148909, 0.781758, 0.594276
0.638442, 0.116974, 0.924615, 0.737133
0.454509, 0.796984, 0.087880, 0.879991
0.884490, 0.246072, 0.230737, 0.043256
0.492084, 0.267716, 0.373594, 0.186113
0.668173, 0.505017, 0.516452, 0.328970
0.762785, 0.698307, 0.659309, 0.471827
0.034902, 0.231965, 0.802166, 0.614684
0.606665, 0.361736, 0.945023, 0.757541
0.614080, 0.467686, 0.108288, 0.900399
0.604649, 0.861126, 0.251145, 0.063664
0.887127, 0.889687, 0.394003, 0.206521
0.984637, 0.666946, 0.536860, 0.349378
0.328841, 0.477399, 0.679717, 0.492235
0.736077, 0.485178, 0.822574, 0.635093
0.277653, 0.217234, 0.965431, 0.777950
0.011469, 0.081067, 0.128696, 0.920807
0.934372, 0.087595, 0.271554, 0.084072
0.451775, 0.593063, 0.414411, 0.226929
0.858074, 0.502670, 0.557268, 0.369786
0.950658, 0.573343, 0.700125, 0.512644
0.135812, 0.272447, 0.842982, 0.655501
0.884108, 0.035854, 0.985839, 0.798358
0.167773, 0.708726, 0.009163, 0.941215
0.980070, 0.520162, 0.152020, 0.104480
0.623663, 0.364267, 0.294877, 0.247337
0.289136, 0.463827, 0.437734, 0.390195
0.833843, 0.984113, 0.580591, 0.533052
0.883770, 0.163278, 0.723449, 0.675909
0.925977, 0.537654, 0.866306, 0.818766
0.296667, 0.450101, 0.029571, 0.961623
0.724117, 0.655207, 0.172428, 0.124888
0.783578, 0.932373, 0.315285, 0.267746
0.599768, 0.110730, 0.458142, 0.410603
0.282085, 0.555146, 0.601000, 0.553460
0.969672, 0.535935, 0.743857, 0.696317
0.159098, 0.516378, 0.886714, 0.839174
0.458879, 0.880632, 0.049979, 0.982031
0.315766, 0.058181, 0.192836, 0.005355
0.638194, 0.572638, 0.335693, 0.148212
0.405939, 0.621770, 0.478551, 0.291069
0.594079, 0.746808, 0.621408, 0.433926
0.574543, 0.828891, 0.764265, 0.576783
0.031763, 0.005633, 0.907122, 0.719641
0.994303, 0.862999, 0.070387, 0.862498
0.597319, 0.707604, 0.213244, 0.025763
0.029060, 0.977237, 0.356102, 0.168620
0.690206, 0.276252, 0.498959, 0.311477
0.801676, 0.953084, 0.641816, 0.454335
0.350411, 0.613142, 0.784673, 0.597192
0.788699, 0.793438, 0.927530, 0.740049
0.464041, 0.207667, 0.090796, 0.882906
0.805870, 0.609115, 0.233653, 0.046171
0.819168, 0.900536, 0.376510, 0.189028
0.706520, 0.363285, 0.519367, 0.331886
0.980079, 0.151722, 0.662224, 0.474743
0.987913, 0.438096, 0.805081, 0.617600
0.921533, 0.941977, 0.947938, 0.760457
0.836660, 0.316756, 0.111204, 0.903314
0.029746, 0.113428, 0.254061, 0.066579
0.171459, 0.107844, 0.396918, 0.209437
0.936173, 0.668525, 0.539775, 0.352294
0.037197, 0.274840, 0.682632, 0.495151
0.854152, 0.743661, 0.825489, 0.638008
0.115580, 0.863572, 0.968347, 0.780865
0.362839, 0.063967, 0.131612, 0.923722
0.884432, 0.667808, 0.274469, 0.086988
0.387821, 0.607702, 0.417326, 0.229845
0.871644, 0.170565, 0.560183, 0.372702
0.201414, 0.613715, 0.703040, 0.515559
0.348113, 0.020090, 0.845898, 0.658416
0.832691, 0.228948, 0.988755, 0.801273
0.335273, 0.940564, 0.012078, 0.944130
0.889136, 0.597470, 0.154935, 0.107396
0.287248, 0.727147, 0.297793, 0.250253
0.578543, 0.976213, 0.440650, 0.393110
0.780950, 0.790087, 0.583507, 0.535967
0.282724, 0.694628, 0.726364, 0.678824
0.765599, 0.024374, 0.869221, 0.821681
0.373082, 0.764333, 0.032486, 0.964539
0.808972, 0.932335, 0.175344, 0.127804
0.729209, 0.351227, 0.318201, 0.270661
0.230176, 0.699716, 0.461058, 0.413518
0.515742, 0.451279, 0.603915, 0.556375
0.458916, 0.801519, 0.746772, 0.699232
0.039401, 0.618640, 0.889629, 0.842090
0.214585, 0.912366, 0.052895, 0.984947
0.177627, 0.704804, 0.195752, 0.008270
0.265886, 0.681836, 0.338609, 0.151128
0.720847, 0.838705, 0.481466, 0.293985
0.269831, 0.447529, 0.624323, 0.436842
0.547447, 0.473506, 0.767180, 0.579699
0.125079, 0.709892, 0.910038, 0.722556
0.016029, 0.944685, 0.073303, 0.865413
0.676970, 0.875891, 0.216160, 0.028679
0.500260, 0.276418, 0.359017, 0.171536
0.880310, 0.098017, 0.501874, 0.314393
0.954827, 0.714980, 0.644731, 0.457250
0.766172, 0.207533, 0.787589, 0.600107
0.633093, 0.913077, 0.930446, 0.742964
0.833229, 0.105307, 0.093711, 0.885821
0.213172, 0.264303, 0.236568, 0.049087
0.381732, 0.720069, 0.379425, 0.191944
0.516315, 0.470382, 0.522282, 0.334801
0.589216, 0.074322, 0.665140, 0.477658
0.394369, 0.934196, 0.807997, 0.620515
0.546035, 0.430589, 0.950854, 0.763372
0.808636, 0.194317, 0.114119, 0.906230
0.276386, 0.733231, 0.256976, 0.069495
0.545338, 0.141479, 0.399833, 0.212352
0.955508, 0.763085, 0.542691, 0.355209
0.878897, 0.596875, 0.685548, 0.498066
0.235541, 0.437188, 0.828405, 0.640923
0.313572, 0.996080, 0.971262, 0.783781
0.501461, 0.208637, 0.134527, 0.926638
0.516648, 0.344810, 0.277384, 0.089903
0.993273, 0.763161, 0.420242, 0.232760
0.662445, 0.680058, 0.563099, 0.375617
0.350758, 0.438587, 0.705956, 0.518474
0.745793, 0.275795, 0.848813, 0.661332
0.077788, 0.263239, 0.991670, 0.804189
0.998361, 0.929448, 0.014994, 0.947046
0.089350, 0.922928, 0.157851, 0.110311
0.387944, 0.663645, 0.300708, 0.253168
0.574682, 0.342952, 0.443565, 0.396026
0.638927, 0.181669, 0.586422, 0.538883
0.003450, 0.636637, 0.729280, 0.681740
0.226449, 0.165799, 0.872137, 0.824597
0.425130, 0.888703, 0.035402, 0.967454
0.403571, 0.410110, 0.178259, 0.130719
0.454555, 0.100098, 0.321116, 0.273577
0.008538, 0.001268, 0.463973, 0.416434
0.489298, 0.408669, 0.606831, 0.559291
0.462316, 0.113761, 0.749688, 0.702148
0.232460, 0.285792, 0.892545, 0.845005
0.620841, 0.018528, 0.055810, 0.987862
0.013626, 0.365900, 0.198667, 0.011186
0.752147, 0.848518, 0.341524, 0.154043
0.126076, 0.338819, 0.484382, 0.296900
0.061349, 0.783175, 0.627239, 0.439757
0.787127, 0.936957, 0.770096, 0.582614
0.018714, 0.730532, 0.912953, 0.725472
0.014996, 0.249664, 0.076218, 0.868329
0.193233, 0.563877, 0.219075, 0.031594
0.890238, 0.280558, 0.361933, 0.174451
0.953413, 0.969879, 0.504790, 0.317308
0.575905, 0.095164, 0.647647, 0.460165
0.277845, 0.650810, 0.790504, 0.603023
0.260391, 0.858634, 0.933361, 0.745880
0.150514, 0.777941, 0.096626, 0.888737
0.119699, 0.692054, 0.239484, 0.052002
0.818775, 0.459795, 0.382341, 0.194859
0.540694, 0.051956, 0.525198, 0.337716
0.327549, 0.982977, 0.668055, 0.480574
0.068944, 0.275324, 0.810912, 0.623431
0.285985, 0.414230, 0.953769, 0.766288
0.061645, 0.416263, 0.117035, 0.909145
0.287242, 0.453101, 0.259892, 0.072410
0.394706, 0.107319, 0.402749, 0.215267
0.987373, 0.772706, 0.545606, 0.358125
0.452271, 0.136405, 0.688463, 0.500982
0.304516, 0.538260, 0.831320, 0.643839
0.512300, 0.854247, 0.974178, 0.786696
0.461864, 0.231661, 0.137443, 0.929553
0.905803, 0.377137, 0.280300, 0.092818
0.089455, 0.858581, 0.423157, 0.235676
0.547386, 0.660257, 0.566014, 0.378533
0.737358, 0.660730, 0.708871, 0.521390
0.167618, 0.356004, 0.851728, 0.664247
0.824232, 0.326872, 0.994586, 0.807104
0.454086, 0.580756, 0.017909, 0.949961
0.790256, 0.782253, 0.160766, 0.113227
0.962416, 0.333735, 0.303623, 0.256084
0.665001, 0.480346, 0.446481, 0.398941
0.742662, 0.276607, 0.589338, 0.541798
0.818718, 0.354837, 0.732195, 0.684655
0.787362, 0.904250, 0.875052, 0.827512
0.187474, 0.006739, 0.038317, 0.970370
0.162384, 0.908319, 0.181175, 0.133635
0.305065, 0.226342, 0.324032, 0.276492
0.183350, 0.070834, 0.466889, 0.419349
0.188508, 0.026247, 0.609746, 0.562206
0.412532, 0.679744, 0.752603, 0.705063
0.659767, 0.343300, 0.895460, 0.847920
0.027240, 0.176078, 0.058726, 0.990778
0.547982, 0.786832, 0.201583, 0.014101
0.589654, 0.996150, 0.344440, 0.156958
0.263977, 0.352749, 0.487297, 0.299816
0.157150, 0.778281, 0.630154, 0.442673
0.749416, 0.125813, 0.773011, 0.585530
0.912614, 0.502830, 0.915868, 0.728387
0.990800, 0.352258, 0.079134, 0.871244
0.388319, 0.025754, 0.221991, 0.034509
0.654532, 0.213262, 0.364848, 0.177367
0.471591, 0.864417, 0.507705, 0.320224
0.152355, 0.218827, 0.650562, 0.463081
0.391946, 0.708367, 0.793419, 0.605938
0.512662, 0.009026, 0.936277, 0.748795
0.314789, 0.648243, 0.099542, 0.891652
0.193767, 0.980081, 0.242399, 0.054918
0.274352, 0.934825, 0.385256, 0.197775
0.793092, 0.064476, 0.528113, 0.340632
0.637004, 0.200406, 0.670970, 0.483489
0.264524, 0.083224, 0.813828, 0.626346
0.915942, 0.095744, 0.956685, 0.769203
0.396349, 0.153372, 0.119950, 0.912060
0.186433, 0.420584, 0.262807, 0.075326
0.761346, 0.391786, 0.405664, 0.218183
0.214259, 0.911097, 0.548522, 0.361040
0.402886, 0.211408, 0.691379, 0.503897
0.518345, 0.170864, 0.834236, 0.646754
0.859438, 0.776693, 0.977093, 0.789612
0.885689, 0.583166, 0.140358, 0.932469
0.163994, 0.859356, 0.283215, 0.095734
0.118884, 0.327071, 0.426072, 0.238591
0.640342, 0.188356, 0.568930, 0.381448
0.532442, 0.643129, 0.711787, 0.524305
0.705413, 0.774546, 0.854644, 0.667163
0.113730, 0.807615, 0.997501, 0.810020
0.834882, 0.442735, 0.000833, 0.952877
0.762339, 0.205848, 0.143690, 0.116142
0.205447, 0.728963, 0.286547, 0.258999
0.140394, 0.965926, 0.429404, 0.401856
0.063465, 0.755874, 0.572262, 0.544714
0.550879, 0.103377, 0.715119, 0.687571
0.485435, 0.223340, 0.857976, 0.830428
0.878452, 0.814798, 0.021241, 0.973285
0.575375, 0.118780, 0.164098, 0.136550
0.077225, 0.704134, 0.306955, 0.279407
0.266877, 0.050829, 0.449813, 0.422265
0.841544, 0.240832, 0.592670, 0.565122
0.551457, 0.900632, 0.735527, 0.707979
0.010357, 0.349209, 0.878384, 0.850836
0.192888, 0.652393, 0.041649, 0.993693
0.982875, 0.998280, 0.184506, 0.017017
0.197653, 0.518466, 0.327364, 0.159874
0.908038, 0.986466, 0.470221, 0.302731
0.445338, 0.579639, 0.613078, 0.445588
0.308552, 0.600652, 0.755935, 0.588445
0.469871, 0.945732, 0.898792, 0.731302
0.553761, 0.268609, 0.062057, 0.874160
0.099418, 0.072300, 0.204915, 0.037425
0.880319, 0.810068, 0.347772, 0.180282
0.424215, 0.124460, 0.490629, 0.323139
0.487363, 0.893183, 0.633486, 0.465996
0.909870, 0.018752, 0.776343, 0.608853
0.290798, 0.075610, 0.919200, 0.751711
0.811415, 0.040497, 0.082466, 0.894568
0.539879, 0.457322, 0.225323, 0.057833
0.504855, 0.840635, 0.368180, 0.200690
0.265979, 0.768895, 0.511037, 0.343547
0.482178, 0.031733, 0.653894, 0.486405
0.759674, 0.270927, 0.796751, 0.629262
0.655542, 0.790184, 0.939609, 0.772119
0.522347, 0.251413, 0.102874, 0.914976
0.394442, 0.519038, 0.245731, 0.078241
0.673558, 0.987855, 0.388588, 0.221098
0.707934, 0.703340, 0.531445, 0.363956
0.380469, 0.123047, 0.674302, 0.506813
0.539839, 0.678317, 0.817160, 0.649670
0.480276, 0.269182, 0.960017, 0.792527
0.864938, 0.943978, 0.123282, 0.935384
0.656193, 0.264480, 0.266139, 0.098649
0.327920, 0.455909, 0.408996, 0.241507
0.557331, 0.105222, 0.551853, 0.384364
0.566110, 0.347651, 0.694711, 0.527221
0.180944, 0.900101, 0.837568, 0.670078
0.604452, 0.825620, 0.980425, 0.812935
0.275372, 0.788772, 0.003748, 0.955792
0.421066, 0.532126, 0.146606, 0.119058
0.651944, 0.384837, 0.289463, 0.261915
0.411374, 0.856224, 0.432320, 0.404772
0.552711, 0.386759, 0.575177, 0.547629
0.222823, 0.694082, 0.718034, 0.690486
0.171209, 0.959031, 0.860891, 0.833343
0.737778, 0.422023, 0.024157, 0.976200
0.641803, 0.882200, 0.167014, 0.139466
0.729930, 0.947899, 0.309871, 0.282323
0.170275, 0.699170, 0.452728, 0.425180
0.921352, 0.385935, 0.595585, 0.568037
0.823613, 0.459209, 0.738442, 0.710894
0.872232, 0.711089, 0.881299, 0.853751
0.062792, 0.509038, 0.044565, 0.996609
0.117726, 0.704258, 0.187422, 0.019932
0.671496, 0.985513, 0.330279, 0.162789
0.600858, 0.496395, 0.473136, 0.305646
0.102662, 0.539978, 0.615993, 0.448504
0.395654, 0.250145, 0.758850, 0.591361
0.462579, 0.709346, 0.901708, 0.734218
0.421639, 0.248361, 0.064973, 0.877075
0.556981, 0.533581, 0.207830, 0.040340
0.333091, 0.368867, 0.350687, 0.183197
0.728517, 0.416431, 0.493544, 0.326055
0.889483, 0.714434, 0.636402, 0.468912
0.171782, 0.511210, 0.779259, 0.611769
0.513104, 0.639744, 0.922116, 0.754626
0.429901, 0.197756, 0.085381, 0.897483
0.061379, 0.582717, 0.228238, 0.060749
0.316388, 0.719522, 0.371095, 0.203606
0.896890, 0.774059, 0.513953, 0.346463
0.469227, 0.706902, 0.656810, 0.489320
0.991041, 0.026645, 0.799667, 0.632177
0.394242, 0.749003, 0.942524, 0.775034
0.743292, 0.314835, 0.105789, 0.917891
0.934076, 0.036908, 0.248646, 0.081157
0.425349, 0.774059, 0.391504, 0.224014
0.552180, 0.428816, 0.534361, 0.366871
0.987639, 0.915289, 0.677218, 0.509728
0.170197, 0.557705, 0.820075, 0.652585
0.971262, 0.299757, 0.962932, 0.795442
0.381472, 0.841217, 0.126197, 0.938300
0.113320, 0.347246, 0.269055, 0.101565
0.992727, 0.081575, 0.411912, 0.244422
0.597101, 0.800576, 0.554769, 0.387279
0.008448, 0.060861, 0.697626, 0.530136
0.838242, 0.908375, 0.840483, 0.672993
0.674459, 0.265676, 0.983340, 0.815851
0.997815, 0.565570, 0.006664, 0.958708
0.267278, 0.043446, 0.149521, 0.121973
0.045634, 0.285919, 0.292378, 0.264830
0.667131, 0.975532, 0.435235, 0.407687
0.235599, 0.184105, 0.578092, 0.550544
0.002903, 0.930202, 0.720950, 0.693402
0.530126, 0.286316, 0.863807, 0.836259
0.082820, 0.510977, 0.027072, 0.979116
0.496020, 0.485816, 0.169929, 0.142381
0.772968, 0.102534, 0.312786, 0.285238
0.007992, 0.294833, 0.455644, 0.428095
0.792975, 0.529187, 0.598501, 0.570953
0.691498, 0.736035, 0.741358, 0.713810
0.324909, 0.983199, 0.884215, 0.856667
0.939254, 0.020964, 0.047480, 0.999524
0.013080, 0.659465, 0.190337, 0.002856
0.055824, 0.973437, 0.333195, 0.145713
0.758656, 0.961093, 0.476052, 0.288570
0.153798, 0.480582, 0.618909, 0.431427
0.105540, 0.556980, 0.761766, 0.574285
0.453552, 0.024097, 0.904623, 0.717142
0.318673, 0.374583, 0.067888, 0.859999
0.825813, 0.186151, 0.210746, 0.023264
0.982687, 0.977965, 0.353603, 0.166121
0.271826, 0.279156, 0.496460, 0.308978
0.696422, 0.388729, 0.639317, 0.451836
0.581522, 0.775729, 0.782174, 0.594693
0.892971, 0.732854, 0.925031, 0.737550
0.152950, 0.475347, 0.088297, 0.880407
0.438112, 0.001331, 0.231154, 0.043672
0.939293, 0.076535, 0.374011, 0.186529
0.684458, 0.176875, 0.516868, 0.329387
0.960129, 0.857196, 0.659725, 0.472244
0.071380, 0.972730, 0.802582, 0.615101
0.604398, 0.723506, 0.945439, 0.757958
0.182163, 0.198532, 0.108705, 0.900815
0.909516, 0.578021, 0.251562, 0.064080
0.027286, 0.981538, 0.394419, 0.206938
0.989809, 0.657023, 0.537276, 0.349795
0.018388, 0.445682, 0.680133, 0.492652
0.425033, 0.320528, 0.822990, 0.635509
0.134574, 0.979167, 0.965848, 0.778366
0.094444, 0.105881, 0.129113, 0.921223
0.908239, 0.606758, 0.271970, 0.084489
0.383020, 0.167857, 0.414827, 0.227346
0.667904, 0.442525, 0.557684, 0.370203
0.359632, 0.242514, 0.700541, 0.513060
0.865025, 0.230223, 0.843399, 0.655917
0.826668, 0.556494, 0.986256, 0.798774
0.747652, 0.305948, 0.009579, 0.941632
0.511136, 0.564522, 0.152436, 0.104897
0.584690, 0.915519, 0.295294, 0.247754
0.362408, 0.354565, 0.438151, 0.390611
0.745098, 0.506229, 0.581008, 0.533468
0.112283, 0.021946, 0.723865, 0.676325
0.912281, 0.686518, 0.866722, 0.819183
0.809748, 0.588524, 0.029988, 0.962040
0.859790, 0.759577, 0.172845, 0.125305
0.614342, 0.455964, 0.315702, 0.268162
